0;0;0;0;sea;false;ocean;0
2368;36;92;89;land;false;forest;2
2369;197;30;222;land;false;forest;2
2370;250;242;75;land;false;plains;7
2371;69;130;115;land;true;desert;3
2372;39;46;80;land;false;desert;3
2373;25;153;252;land;true;plains;2
2374;82;163;73;land;false;forest;2
2375;110;37;117;land;false;forest;2
2376;145;45;55;land;false;forest;2
2377;81;2;3;land;false;marsh;2
2378;205;1;36;land;false;forest;2
2379;67;57;4;land;false;forest;2
2380;60;59;195;land;false;forest;2
2381;81;24;165;land;false;plains;7
2382;148;17;97;land;true;desert;3
2383;17;173;31;land;false;forest;2
2384;215;119;177;land;true;desert;3
2385;139;255;76;land;true;plains;2
2386;199;40;119;land;false;forest;2
2387;4;230;32;land;true;desert;3
2388;198;87;61;land;false;forest;2
2389;184;174;134;land;false;forest;2
2390;160;11;95;land;false;forest;2
2391;178;94;213;land;false;forest;2
2392;200;100;175;land;false;forest;2
2393;121;215;76;land;false;plains;7
2394;164;13;27;land;false;forest;2
2395;87;20;166;land;false;forest;2
2396;203;184;182;land;false;forest;7
2397;196;69;230;land;false;plains;7
2398;157;102;238;land;false;plains;7
2399;26;173;6;land;true;desert;3
2400;78;61;138;land;true;desert;3
2401;108;249;176;land;false;forest;2
2402;199;179;41;land;false;plains;7
2403;101;238;17;land;false;plains;7
2404;235;232;148;land;false;plains;7
2405;49;87;62;land;false;plains;7
2406;189;179;101;land;true;desert;3
2407;118;116;89;land;false;forest;2
2408;3;192;239;land;false;forest;2
2409;114;0;193;land;false;forest;7
2410;34;78;113;land;false;plains;7
2411;37;184;49;land;false;forest;2
2412;85;44;116;land;false;forest;2
2413;120;22;207;land;false;forest;2
2414;211;67;129;land;false;desert;3
2415;58;88;170;land;true;desert;3
2416;193;80;98;land;false;plains;7
2417;59;23;239;land;false;forest;2
2418;137;56;248;land;false;forest;7
2419;99;253;251;land;false;forest;2
2420;152;46;137;land;false;forest;2
2421;181;44;157;land;true;forest;7
2422;82;129;29;land;false;forest;7
2423;42;214;251;land;true;desert;3
2424;28;69;213;land;false;forest;2
2425;164;114;200;land;false;plains;7
2426;131;44;119;land;false;forest;2
2427;153;145;167;land;false;forest;2
2428;58;93;181;land;false;plains;7
2429;140;90;19;land;false;forest;2
2430;247;7;86;land;false;forest;2
2431;24;130;60;land;false;plains;7
2432;217;33;19;land;false;desert;3
2433;137;61;89;land;false;desert;3
2434;219;246;55;land;true;plains;2
2435;255;177;147;land;false;forest;2
2436;67;3;117;land;false;plains;7
2437;109;122;17;land;false;forest;2
2438;213;158;146;land;false;forest;2
2439;235;86;101;land;false;forest;2
2440;4;112;189;land;false;forest;2
2441;122;201;113;land;true;plains;7
2442;118;38;169;land;false;forest;2
2443;247;116;82;land;false;plains;7
2444;65;179;57;land;false;plains;7
2445;189;4;196;land;false;forest;2
2446;200;23;227;land;false;forest;2
2447;167;143;10;land;false;forest;2
2448;57;77;253;land;false;forest;2
2449;149;199;212;land;false;plains;7
2450;98;233;44;land;false;forest;2
2451;125;70;224;land;false;plains;7
2452;138;220;206;land;true;forest;2
2453;168;56;35;land;false;forest;2
2454;175;170;169;land;true;forest;7
2455;37;136;186;land;false;plains;7
2456;107;94;216;land;false;desert;3
2457;186;177;23;land;false;plains;7
2458;163;163;237;land;false;forest;2
2459;213;154;235;land;false;forest;2
2460;206;230;20;land;false;forest;2
2461;242;12;52;land;false;forest;2
2462;63;81;232;land;false;forest;7
2463;162;106;100;land;false;desert;3
2464;240;60;148;land;false;forest;2
2465;54;189;167;land;false;plains;7
2466;68;196;21;land;false;plains;7
2467;251;17;29;land;false;plains;7
2468;107;138;135;land;true;desert;3
2469;166;126;164;land;false;forest;2
2470;15;40;189;land;false;forest;2
2471;210;94;115;land;false;forest;2
2472;220;195;160;land;false;forest;2
2473;199;141;8;land;true;plains;2
2474;35;49;193;land;false;plains;7
2475;203;29;170;land;false;plains;7
2476;161;15;217;land;false;plains;7
2477;1;10;20;land;false;desert;3
2478;111;179;47;land;false;forest;2
2479;63;20;113;land;false;forest;2
2480;42;238;90;land;false;forest;2
2481;86;98;206;land;false;plains;7
2482;122;244;213;land;false;plains;7
2483;49;109;178;land;true;plains;2
2484;90;93;136;land;false;forest;2
2485;69;63;70;land;false;plains;7
2486;42;118;190;land;false;forest;2
2487;252;120;242;land;false;forest;2
2488;66;127;173;land;false;forest;2
2489;185;208;114;land;false;forest;2
2490;106;97;241;land;false;forest;7
2491;190;225;208;land;true;desert;3
2492;96;160;192;land;false;desert;3
2493;171;111;191;land;false;forest;2
2494;154;139;161;land;false;forest;2
2495;32;155;56;land;false;mountain;2
2496;180;164;197;land;false;forest;2
2497;137;196;230;land;false;forest;2
2498;59;35;116;land;false;plains;7
2499;142;15;65;land;false;forest;2
2500;177;6;86;land;false;forest;2
2501;150;152;216;land;false;plains;7
2502;86;0;230;land;true;desert;3
2503;5;255;139;land;false;forest;2
2504;65;221;255;land;true;forest;7
2505;21;90;120;land;true;forest;7
2506;94;139;152;land;false;desert;3
2507;43;164;118;land;false;mountain;2
2508;54;159;2;land;false;forest;2
2509;75;146;187;land;false;forest;2
2510;129;76;12;land;false;forest;7
2511;69;179;18;land;true;plains;7
2512;229;255;126;land;false;forest;2
2513;203;249;157;land;false;forest;7
2514;93;15;53;land;true;plains;2
2515;10;181;216;land;false;plains;7
2516;103;120;155;land;false;plains;7
2517;168;149;141;land;false;mountain;2
2518;188;106;159;land;false;forest;2
2519;210;15;177;land;false;forest;2
2520;191;157;15;land;false;forest;2
2521;214;187;34;land;false;desert;3
2522;83;125;76;land;true;plains;2
2523;154;233;127;land;false;forest;7
2524;219;112;115;land;false;plains;7
2525;19;77;139;land;true;plains;7
2526;111;150;37;land;false;mountain;2
2527;212;200;138;land;false;forest;2
2528;142;227;152;land;false;desert;3
2529;36;21;37;land;false;forest;2
2530;97;87;139;land;true;mountain;2
2531;206;23;140;land;true;forest;7
2532;145;213;155;land;false;forest;7
2533;211;207;223;land;false;forest;7
2534;46;140;93;land;true;desert;3
2535;58;154;120;land;true;plains;2
2536;224;232;30;land;false;plains;7
2537;140;90;172;land;false;plains;7
2538;175;139;205;land;false;desert;3
2539;39;24;10;land;true;plains;2
2540;51;129;71;land;false;forest;2
2541;70;144;1;land;false;forest;2
2542;60;144;236;land;false;forest;2
2543;189;156;168;land;false;plains;7
2544;24;202;62;land;false;plains;7
2545;76;133;140;land;false;forest;2
2546;209;250;240;land;false;forest;2
2547;202;217;209;land;false;plains;7
2548;241;91;163;land;false;plains;7
2549;202;130;150;land;true;plains;7
2550;99;153;235;land;true;plains;2
2551;90;255;42;land;false;forest;2
2552;232;117;84;land;false;plains;7
2553;242;171;103;land;true;mountain;2
2554;160;164;178;land;false;forest;7
2555;96;157;74;land;false;plains;7
2556;188;194;146;land;false;desert;3
2557;171;49;21;land;false;plains;7
2558;167;130;198;land;false;forest;2
2559;200;198;36;land;true;plains;2
2560;149;20;187;land;false;mountain;2
2561;234;100;211;land;false;forest;2
2562;194;173;82;land;false;forest;7
2563;60;226;26;land;false;plains;7
2564;172;181;204;land;false;forest;2
2565;218;55;152;land;false;forest;2
2566;33;213;12;land;false;desert;3
2567;242;11;14;land;false;desert;3
2568;28;4;47;land;false;desert;3
2569;123;236;114;land;true;forest;7
2570;175;135;203;land;false;forest;2
2571;188;165;77;land;true;forest;7
2572;49;148;231;land;false;plains;7
2573;197;25;253;land;false;marsh;2
2574;220;210;200;land;false;forest;7
2575;122;41;110;land;false;forest;2
2576;15;122;42;land;false;desert;3
2577;84;17;7;land;false;desert;3
2578;130;86;199;land;false;desert;3
2579;34;251;153;land;false;mountain;2
2580;227;119;5;land;false;forest;2
2581;117;179;207;land;false;forest;2
2582;31;101;198;land;false;forest;2
2583;65;139;130;land;false;forest;2
2584;18;126;11;land;false;plains;7
2585;137;204;26;land;false;plains;7
2586;210;90;88;land;false;plains;7
2587;222;239;119;land;false;desert;3
2588;226;125;51;land;false;plains;7
2589;245;197;8;land;false;forest;2
2590;155;230;167;land;false;desert;3
2591;66;72;140;land;true;plains;3
2592;59;104;223;land;false;forest;2
2593;217;12;180;land;false;forest;2
2594;188;244;205;land;false;plains;7
2595;174;139;55;land;true;desert;3
2596;63;115;53;land;false;forest;2
2597;125;96;77;land;false;forest;2
2598;197;106;146;land;false;forest;2
2599;246;115;137;land;false;forest;2
2600;15;145;177;land;false;forest;7
2601;167;221;82;land;false;plains;7
2602;178;126;114;land;true;desert;3
2603;162;114;34;land;false;plains;7
2604;205;195;107;land;false;desert;3
2605;51;240;123;land;true;plains;2
2606;114;136;238;land;true;forest;2
2607;159;90;57;land;true;forest;7
2608;236;141;10;land;true;plains;2
2609;205;149;157;land;false;forest;2
2610;69;95;23;land;false;marsh;2
2611;229;124;179;land;false;marsh;2
2612;147;164;113;land;false;forest;2
2613;141;178;31;land;false;forest;2
2614;177;69;42;land;false;forest;7
2615;124;44;62;land;false;plains;7
2616;96;214;7;land;false;forest;7
2617;136;218;254;land;true;plains;3
2618;58;172;141;land;false;plains;7
2619;40;80;230;land;false;desert;3
2620;43;253;121;land;false;forest;2
2621;196;176;88;land;false;forest;2
2622;198;243;71;land;false;forest;7
2623;227;208;5;land;false;forest;2
2624;6;27;143;land;false;forest;2
2625;162;78;6;land;false;forest;2
2626;216;79;36;land;true;forest;7
2627;51;130;120;land;true;plains;2
2628;141;182;133;land;true;desert;3
2629;18;87;173;land;true;plains;3
2630;251;62;44;land;true;plains;2
2631;144;165;84;land;false;forest;2
2632;196;57;72;land;false;forest;2
2633;73;207;107;land;false;forest;7
2634;68;60;238;land;true;plains;2
2635;116;96;61;land;false;marsh;2
2636;61;50;196;land;false;forest;2
2637;45;210;223;land;false;desert;3
2638;82;95;14;land;false;forest;2
2639;245;2;195;land;false;forest;2
2640;33;203;152;land;false;forest;7
2641;188;205;231;land;false;desert;3
2642;178;191;151;land;false;forest;2
2643;103;149;57;land;false;marsh;2
2644;255;17;65;land;false;plains;7
2645;8;65;33;land;false;desert;3
2646;148;214;56;land;true;plains;2
2647;201;11;66;land;false;plains;7
2648;208;217;111;land;false;forest;2
2649;51;48;145;land;false;forest;7
2650;108;115;14;land;false;plains;7
2651;40;66;199;land;false;desert;3
2652;242;197;27;land;false;forest;2
2653;152;182;75;land;false;forest;7
2654;72;204;54;land;false;forest;2
2655;74;172;94;land;false;forest;7
2656;222;254;236;land;false;desert;3
2657;177;129;64;land;false;plains;3
2658;1;78;224;land;false;forest;2
2659;151;254;199;land;false;desert;3
2660;216;170;192;land;false;forest;7
2661;128;114;2;land;false;desert;3
2662;185;41;218;land;false;forest;2
2663;21;119;173;land;true;forest;2
2664;88;223;73;land;true;forest;2
2665;220;208;156;land;true;forest;7
2666;84;75;114;land;false;forest;7
2667;168;88;199;land;false;plains;7
2668;63;30;172;land;false;desert;3
2669;235;220;138;land;false;forest;2
2670;213;107;120;land;false;forest;7
2671;125;208;220;land;false;desert;3
2672;209;227;173;land;false;desert;3
2673;33;142;191;land;false;forest;2
2674;90;30;196;land;false;marsh;2
2675;196;11;19;land;false;forest;7
2676;215;41;156;land;false;plains;7
2677;243;85;220;land;false;plains;7
2678;156;27;128;land;false;forest;2
2679;253;121;214;land;false;forest;7
2680;71;80;13;land;true;desert;3
2681;157;66;61;land;false;desert;3
2682;50;70;253;land;false;desert;3
2683;66;209;230;land;false;desert;3
2684;223;32;224;land;true;plains;2
2685;162;254;165;land;false;forest;2
2686;232;75;70;land;false;forest;7
2687;49;211;179;land;false;plains;7
2688;88;102;244;land;false;plains;7
2689;24;23;179;land;true;plains;2
2690;214;99;99;land;true;plains;2
2691;254;190;97;land;false;forest;2
2692;50;191;249;land;false;forest;2
2693;159;181;225;land;false;forest;7
2694;217;57;235;land;false;plains;7
2695;127;161;18;land;false;forest;2
2696;200;68;251;land;false;forest;7
2697;185;138;13;land;false;plains;7
2698;62;100;105;land;false;forest;2
2699;186;123;199;land;false;forest;2
2700;174;210;237;land;false;plains;7
2701;148;246;176;land;true;plains;2
2702;251;111;254;land;false;forest;2
2703;88;54;51;land;false;forest;2
2704;161;155;189;land;false;plains;7
2705;21;7;83;land;false;desert;3
2706;252;77;122;land;false;desert;3
2707;59;1;143;land;true;plains;2
2708;242;161;14;land;false;marsh;2
2709;133;53;31;land;true;forest;7
2710;145;140;42;land;false;plains;7
2711;192;85;24;land;false;plains;3
2712;153;240;119;land;true;plains;2
2713;239;221;22;land;false;forest;2
2714;19;113;7;land;false;forest;2
2715;211;141;194;land;false;forest;2
2716;49;110;62;land;true;forest;2
2717;185;152;115;land;true;desert;3
2718;133;98;125;land;false;desert;3
2719;42;58;81;land;false;desert;3
2720;45;88;56;land;false;forest;7
2721;35;160;106;land;false;forest;7
2722;158;31;83;land;true;plains;2
2723;135;155;163;land;false;forest;2
2724;190;254;212;land;false;desert;3
2725;245;52;36;land;false;desert;3
2726;45;171;18;land;false;forest;2
2727;121;151;1;land;false;plains;7
2728;245;142;208;land;false;plains;7
2729;89;121;194;land;false;desert;3
2730;129;176;61;land;true;forest;2
2731;93;86;166;land;true;forest;2
2732;43;157;133;land;true;forest;2
2733;208;230;189;land;true;forest;2
2734;190;74;179;land;true;forest;7
2735;6;218;129;land;true;forest;7
2736;205;75;188;land;true;forest;7
2737;191;65;214;land;false;plains;7
2738;156;222;40;land;false;desert;3
2739;30;38;30;land;false;desert;3
2740;104;55;33;land;true;forest;2
2741;57;214;221;land;false;desert;3
2742;139;2;250;land;true;forest;7
2743;251;120;209;land;true;forest;7
2744;151;43;56;land;false;desert;3
2745;227;243;101;land;false;desert;3
2746;186;41;44;land;false;forest;2
2747;247;59;72;land;false;forest;7
2748;113;57;220;land;false;desert;3
2749;166;203;115;land;false;desert;3
2750;13;173;216;land;false;forest;2
2751;90;247;130;land;true;forest;7
2752;200;49;115;land;true;plains;3
2753;182;132;64;land;true;forest;2
2754;25;19;234;land;true;desert;3
2755;37;41;239;land;false;desert;3
2756;255;191;139;land;false;plains;2
2757;101;143;190;land;false;forest;2
2758;165;129;253;land;true;forest;7
2759;140;213;121;land;false;mountain;3
2760;203;14;118;land;true;forest;2
2761;163;49;135;land;false;desert;3
2762;91;87;184;land;true;forest;2
2763;110;31;192;land;false;plains;7
2764;238;161;51;land;false;desert;3
2765;95;123;77;land;false;desert;3
2766;212;230;164;land;false;plains;3
2767;46;4;143;land;true;plains;3
2768;242;243;211;land;true;forest;2
2769;80;143;82;land;true;forest;7
2770;38;65;28;land;false;plains;2
2771;17;251;32;land;true;forest;2
2772;23;195;194;land;false;forest;2
2773;66;54;250;land;false;forest;2
2774;187;30;113;land;true;forest;7
2775;221;35;16;land;false;desert;3
2776;64;103;175;land;false;desert;3
2777;150;194;149;land;true;plains;2
2778;151;1;217;land;false;plains;7
2779;203;53;106;land;false;desert;3
2780;184;15;90;land;false;forest;2
2781;192;96;205;land;false;forest;2
2782;54;242;160;land;true;forest;2
2783;15;136;166;land;false;mountain;3
2784;151;213;164;land;false;plains;2
2785;38;107;32;land;true;plains;2
2786;97;91;109;land;true;forest;2
2787;214;206;8;land;true;forest;2
2788;12;0;244;land;false;plains;7
2789;235;187;7;land;false;plains;2
2790;36;155;23;land;false;forest;2
2791;85;107;91;land;false;desert;3
2792;24;174;166;land;true;plains;3
2793;3;102;236;land;true;plains;3
2794;152;81;143;land;true;forest;2
2795;66;195;136;land;false;forest;2
2796;133;171;126;land;true;forest;2
2797;10;199;241;land;true;forest;7
2798;9;190;134;land;false;mountain;3
2799;189;33;61;land;false;desert;3
2800;157;49;69;land;false;plains;7
2801;160;179;240;land;false;desert;3
2802;167;36;178;land;false;plains;2
2803;239;104;214;land;false;forest;2
2804;42;189;133;land;false;forest;2
2805;53;2;24;land;true;forest;2
2806;191;24;120;land;false;desert;3
2807;217;235;40;land;false;forest;2
2808;43;44;95;land;true;forest;2
2809;211;142;126;land;true;desert;3
2810;112;16;48;land;true;desert;3
2811;28;196;124;land;false;plains;3
2812;33;57;156;land;true;forest;2
2813;112;114;6;land;true;forest;2
2814;154;117;134;land;false;desert;3
2815;160;222;176;land;false;desert;3
2816;144;207;11;land;true;plains;3
2817;58;84;133;land;false;plains;7
2818;178;51;191;land;true;forest;2
2819;2;168;174;land;true;forest;2
2820;2;250;48;land;true;forest;2
2821;97;139;106;land;true;plains;3
2822;206;37;249;land;false;desert;3
2823;138;196;116;land;true;plains;3
2824;146;67;201;land;false;plains;7
2825;251;90;52;land;false;desert;3
2826;117;209;254;land;true;desert;3
2827;214;220;118;land;false;desert;3
2828;121;235;97;land;false;desert;3
2829;144;203;149;land;true;forest;2
2830;205;14;248;land;true;forest;2
2831;74;205;216;land;true;forest;2
2832;119;233;110;land;false;forest;2
2833;149;73;189;land;false;plains;3
2834;12;230;239;land;true;forest;2
2835;229;247;60;land;false;desert;3
2836;173;196;139;land;true;forest;2
2837;47;198;147;land;false;forest;2
2838;50;171;99;land;true;forest;2
2839;203;218;48;land;true;plains;3
2840;133;35;112;land;false;forest;2
2841;17;182;132;land;true;forest;2
2842;190;197;32;land;true;plains;3
2843;77;166;54;land;false;forest;2
2844;186;76;194;land;false;forest;2
2845;184;207;13;land;true;plains;7
2846;123;79;171;land;false;desert;3
2847;144;126;207;land;false;forest;2
2848;195;173;62;land;false;forest;2
2849;58;211;49;land;false;desert;3
2850;214;217;193;land;false;marsh;2
2851;140;204;40;land;false;forest;2
2852;235;255;194;land;false;forest;2
2853;62;36;188;land;false;plains;7
2854;77;92;6;land;false;desert;3
2855;155;129;157;land;true;plains;3
2856;204;208;53;land;false;forest;2
2857;155;60;22;land;false;plains;3
2858;100;189;96;land;false;forest;2
2859;136;150;223;land;false;desert;3
2860;132;107;94;land;false;forest;2
2861;205;62;123;land;true;forest;2
2862;192;195;127;land;false;desert;3
2863;253;57;123;land;false;desert;3
2864;125;60;150;land;false;forest;2
2865;235;249;84;land;false;desert;3
2866;101;161;122;land;false;desert;3
2867;87;216;207;land;false;forest;2
2868;60;245;226;land;true;forest;2
2869;174;152;42;land;false;forest;2
2870;244;134;152;land;false;forest;2
2871;126;181;136;land;true;forest;2
2872;153;70;59;land;false;forest;2
2873;95;141;25;land;true;forest;2
2874;97;171;16;land;false;desert;3
2875;158;155;95;land;false;forest;2
2876;35;87;150;land;false;desert;3
2877;121;176;197;land;true;forest;2
2878;127;181;253;land;false;plains;3
2879;101;234;111;land;false;forest;2
2880;238;246;16;land;false;plains;3
2881;15;106;19;land;false;forest;2
2882;210;68;38;land;false;forest;2
2883;84;201;79;land;false;forest;2
2884;216;143;19;land;false;plains;3
2885;70;45;179;land;false;forest;2
2886;220;171;93;land;false;plains;3
2887;166;188;123;land;true;forest;2
2888;30;67;196;land;false;forest;2
2889;150;146;42;land;true;forest;2
2890;103;82;178;land;true;plains;3
2891;52;94;13;land;true;forest;2
2892;201;1;184;land;false;forest;2
2893;209;76;4;land;true;plains;3
2894;127;170;77;land;false;forest;2
2895;250;17;96;land;false;forest;2
2896;29;110;96;land;true;forest;2
2897;200;254;100;land;true;forest;2
2898;54;151;111;land;false;forest;2
2899;162;106;123;land;false;forest;2
2900;184;252;159;land;false;forest;2
2901;9;135;133;land;true;forest;2
2902;25;87;30;land;true;plains;3
2903;116;185;87;land;true;forest;2
2904;22;110;97;land;false;plains;3
2905;108;56;90;land;false;forest;2
2906;62;88;143;land;false;forest;2
2907;250;20;249;land;false;plains;3
2908;124;179;70;land;false;forest;2
2909;110;167;249;land;false;forest;2
2910;186;226;223;land;false;plains;3
2911;105;198;106;land;false;forest;2
2912;168;64;110;land;false;forest;2
2913;226;60;36;land;true;forest;2
2914;88;145;245;land;false;forest;2
2915;147;142;213;land;true;plains;3
2916;186;198;79;land;false;forest;2
2917;225;160;13;land;false;forest;2
2918;233;62;199;land;false;forest;2
2919;41;154;166;land;false;forest;2
2920;107;198;208;land;false;forest;2
2921;247;184;236;land;false;forest;2
2922;131;154;52;land;true;forest;2
2923;239;185;99;land;false;forest;2
2924;235;155;105;land;true;plains;3
2925;166;38;231;land;false;forest;2
2926;237;235;93;land;true;forest;2
2927;57;151;34;land;false;forest;2
2928;198;197;82;land;true;forest;2
2929;209;8;150;land;false;forest;2
2930;214;183;87;land;false;forest;2
2931;80;45;65;land;true;forest;2
2932;53;148;137;land;true;forest;2
2933;104;10;64;land;false;forest;2
2934;210;115;169;land;false;forest;2
2935;213;217;14;land;false;forest;2
2936;171;96;194;land;true;forest;2
2937;137;203;126;land;false;forest;2
2938;80;179;245;land;true;forest;2
2939;4;229;14;land;false;forest;2
2940;187;188;70;land;true;forest;2
2941;188;200;188;land;true;forest;2
2942;72;205;2;land;false;forest;2
2943;105;202;134;land;true;forest;2
2944;85;213;240;land;true;forest;2
2945;85;164;165;land;true;forest;2
2946;186;195;47;land;true;forest;2
2947;252;79;170;land;true;forest;2
2948;188;215;118;land;true;forest;2
2949;156;50;120;land;true;forest;2
2950;89;20;168;land;true;forest;2
2951;251;140;46;land;true;forest;2
2952;229;54;169;land;true;forest;2
2953;220;35;226;land;true;forest;2
2954;102;44;212;land;true;forest;2
2955;46;53;13;land;true;forest;2
2956;209;173;245;land;true;forest;2
2957;137;237;189;land;true;forest;2
2958;78;46;166;land;true;forest;2
2959;53;26;130;land;true;forest;2
2960;195;1;110;land;true;forest;2
2961;144;166;20;land;true;forest;2
2962;108;140;94;land;true;forest;2
2963;110;110;39;land;true;forest;2
2964;162;146;51;land;true;forest;2
2965;35;52;181;land;true;forest;2
2966;199;6;37;land;true;forest;2
2967;65;56;111;land;true;forest;2
2968;69;146;191;land;true;desert;4
2969;45;219;36;land;true;desert;4
2970;187;9;227;land;true;desert;4
2971;147;14;177;land;true;desert;4
2972;203;93;1;land;true;desert;4
2973;37;130;20;land;false;desert;4
2974;176;225;195;land;true;desert;4
2975;59;123;56;land;true;forest;6
2976;93;254;117;land;false;desert;4
2977;2;67;162;land;true;forest;6
2978;13;186;174;land;true;forest;6
2979;62;9;224;land;true;desert;4
2980;136;226;250;land;false;forest;6
2981;119;238;215;land;false;desert;4
2982;35;151;231;land;true;desert;4
2983;127;228;23;land;true;forest;6
2984;80;9;106;land;true;desert;4
2985;13;164;89;land;true;desert;4
2986;227;64;189;land;false;jungle;4
2987;33;118;32;land;true;desert;4
2988;80;53;175;land;false;forest;6
2989;172;156;24;land;true;desert;4
2990;60;92;245;land;true;desert;4
2991;89;63;120;land;true;forest;4
2992;40;53;134;land;false;forest;6
2993;200;53;59;land;true;jungle;6
2994;154;107;56;land;false;plains;6
2995;23;198;245;land;false;forest;6
2996;246;229;54;land;true;jungle;6
2997;143;10;61;land;true;desert;4
2998;33;151;64;land;true;forest;6
2999;213;215;86;land;false;desert;4
3000;37;132;81;land;false;jungle;6
3001;194;71;27;land;false;desert;4
3002;14;136;53;land;true;jungle;6
3003;21;151;6;land;false;plains;6
3004;22;186;134;land;true;desert;4
3005;168;174;101;land;false;desert;4
3006;12;70;36;land;false;jungle;6
3007;166;88;176;land;true;desert;4
3008;239;207;26;land;false;plains;6
3009;200;50;31;land;true;desert;4
3010;87;187;79;land;false;desert;4
3011;21;130;54;land;false;plains;6
3012;142;196;106;land;true;forest;6
3013;158;243;180;land;false;desert;4
3014;122;116;189;land;false;desert;4
3015;26;203;51;land;true;desert;4
3016;112;22;106;land;false;jungle;6
3017;175;24;49;land;true;forest;6
3018;59;253;192;land;false;jungle;4
3019;204;236;188;land;false;plains;6
3020;188;35;213;land;true;desert;4
3021;118;40;165;land;true;forest;4
3022;63;25;21;land;true;desert;4
3023;33;46;181;land;true;plains;6
3024;98;101;31;land;true;jungle;6
3025;161;146;250;land;true;desert;4
3026;120;243;182;land;false;plains;6
3027;191;159;186;land;false;jungle;4
3028;32;86;215;land;false;plains;6
3029;191;19;65;land;true;plains;6
3030;174;92;177;land;true;jungle;6
3031;204;64;18;land;true;forest;4
3032;186;191;105;land;false;plains;6
3033;159;225;205;land;true;plains;6
3034;77;13;235;land;true;desert;4
3035;14;255;190;land;true;jungle;6
3036;45;39;166;land;true;jungle;6
3037;26;169;86;land;true;plains;6
3038;244;116;53;land;false;desert;4
3039;144;29;147;land;true;plains;6
3040;141;95;142;land;true;plains;6
3041;149;171;180;land;false;jungle;4
3042;255;36;151;land;true;jungle;4
3043;245;144;190;land;true;desert;4
3044;242;60;76;land;true;plains;6
3045;195;106;133;land;true;plains;6
3046;222;149;22;land;false;jungle;4
3047;166;87;67;land;true;forest;4
3048;239;48;238;land;true;plains;6
3049;33;158;4;land;true;plains;6
3050;70;223;130;land;true;desert;4
3051;92;60;118;land;true;plains;6
3052;92;44;57;land;true;desert;4
3053;181;185;223;land;false;desert;4
3054;214;3;221;land;true;jungle;4
3055;193;12;69;land;false;desert;4
3056;199;50;9;land;false;desert;4
3057;53;141;162;land;true;forest;4
3058;82;195;34;land;false;desert;4
3059;216;122;8;land;false;desert;4
3060;156;144;192;land;true;forest;4
3061;184;17;235;land;false;desert;4
3062;246;245;229;land;false;desert;4
3063;183;248;23;land;true;jungle;6
3064;122;104;159;land;false;desert;4
3065;58;146;246;land;false;plains;6
3066;84;11;79;land;false;jungle;4
3067;210;111;250;land;true;jungle;6
3068;35;111;227;land;false;jungle;6
3069;46;209;24;land;false;plains;6
3070;24;19;34;land;true;forest;4
3071;89;187;46;land;false;desert;4
3072;96;122;117;land;false;desert;4
3073;121;134;154;land;false;jungle;4
3074;26;27;176;land;true;forest;4
3075;228;182;79;land;false;forest;4
3076;166;189;4;land;true;plains;6
3077;138;163;83;land;true;jungle;6
3078;226;222;213;land;true;jungle;6
3079;147;159;47;land;false;plains;6
3080;252;220;5;land;true;forest;4
3081;72;87;105;land;false;plains;6
3082;130;123;7;land;false;desert;4
3083;64;196;234;land;false;desert;4
3084;1;134;110;land;false;desert;4
3085;132;141;166;land;true;jungle;6
3086;34;167;99;land;false;jungle;4
3087;191;106;226;land;false;plains;6
3088;183;164;63;land;false;jungle;4
3089;105;107;14;land;false;plains;6
3090;136;43;255;land;true;jungle;6
3091;169;18;19;land;true;forest;4
3092;216;189;236;land;false;desert;4
3093;68;183;171;land;false;desert;4
3094;126;46;12;land;false;desert;4
3095;129;190;85;land;false;jungle;4
3096;243;176;30;land;false;jungle;4
3097;13;6;36;land;false;jungle;4
3098;102;12;251;land;false;plains;6
3099;126;95;124;land;false;desert;4
3100;108;34;225;land;true;forest;4
3101;174;26;53;land;true;plains;6
3102;156;12;210;land;false;forest;4
3103;84;165;127;land;true;plains;6
3104;30;251;55;land;false;desert;4
3105;246;128;172;land;true;plains;6
3106;26;10;31;land;false;desert;4
3107;94;49;145;land;false;plains;6
3108;69;42;30;land;true;plains;6
3109;64;91;72;land;false;desert;4
3110;147;146;60;land;false;desert;4
3111;188;110;74;land;false;jungle;6
3112;217;105;70;land;true;plains;6
3113;202;110;189;land;true;plains;6
3114;87;244;107;land;false;desert;4
3115;192;16;230;land;false;desert;4
3116;224;167;36;land;false;jungle;4
3117;40;242;18;land;true;plains;6
3118;70;59;3;land;true;forest;4
3119;23;66;188;land;false;jungle;4
3120;163;103;102;land;false;plains;6
3121;195;15;217;land;true;plains;6
3122;235;216;251;land;false;jungle;4
3123;107;61;152;land;false;jungle;4
3124;31;62;84;land;false;desert;4
3125;85;133;45;land;true;forest;5
3126;66;119;32;land;true;plains;6
3127;54;96;111;land;false;plains;6
3128;31;236;135;land;true;forest;4
3129;215;142;41;land;false;plains;6
3130;124;198;56;land;false;plains;6
3131;105;79;125;land;true;forest;4
3132;122;18;137;land;false;desert;4
3133;135;213;87;land;false;jungle;4
3134;19;179;225;land;true;plains;6
3135;152;241;64;land;true;plains;6
3136;150;62;0;land;true;plains;6
3137;44;89;167;land;false;jungle;4
3138;247;19;159;land;false;forest;4
3139;73;53;247;land;false;plains;6
3140;8;254;31;land;false;plains;6
